rank,address,qty,percentage,token_address,token_symbol
61.0,0xfc3e8f30b99d71a72def994518e2224e362d7e8d,0.001859073623429246,4.5988,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
62.0,0x6b8dfd6835d7724e3204b63b73de7e8f7b3367d7,0.001620704698531034,4.0092,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
63.0,0x7cb12f7169faf17fd5d7d53c3095975d7789f181,0.0015,3.7106,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
64.0,0xcf12d2b5bbd585bd92af9019d690459bb5872ccb,0.001467018856597667,3.629,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
65.0,0x7d2f4bcb767eb190aed0f10713fe4d9c07079ee8,0.001431842251806912,3.542,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
66.0,0x18fa2ac3c88112e36eff15370346f9aff3161fd1,0.001417312791745481,3.506,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
67.0,0x6458a23b020f489651f2777bd849dded34dfccd2,0.001307053589794684,3.2333,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
68.0,0xb7e9a12c688963fe142c6fde173d0df02514a802,0.001276335913444589,3.1573,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
69.0,0x46f9dc1c216ada607f49665a53c028351f68a6f6,0.00127185301722097,3.1462,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
70.0,0x7ba762fd208fbf46624c6da9ae7f4f8e57902017,0.001202593188072439,2.9749,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
71.0,0x1f427a6fcdb95a7393c58552093e10a932890fa8,0.001196092417017122,2.9588,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
72.0,0xd01b358df7f76d2a68c737278de5240252332dd8,0.001168638638187534,2.8909,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
73.0,0xb1af3d410d8e5dd543060990f6e3c19661461161,0.001108915679028603,2.7431,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
74.0,0x01ec12f49e8de1d3eb47794ede4982b0473cf7c2,0.001075837425566421,2.6613,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
75.0,0xd4c5ad34d7265bb76a8607ea5f82d432cc338fcb,0.00105,2.5974,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
76.0,0xd08131920d9890343f5e2d02fa206a0167b1e235,0.001000001,2.4737,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
77.0,0x063882309dff155ad967bcf08db42e0ee799b602,0.001,2.4737,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
78.0,0x834e5b96aaf1d3451945c6baafd789e65f447b87,0.000998768338237749,2.4707,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
79.0,0xd9376c671bdab2030ad52c0e4283ea13a0b44c8e,0.000990849709870415,2.4511,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
80.0,0xd6c515bd1cc5111a6f689634bc056a64655b1cc7,0.000927061567488624,2.2933,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
81.0,0x31876edc17ba00b071202d4e719fb7d86bcb9270,0.000911516645869198,2.2548,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
82.0,0x482579f93dc13e6b434e38b5a0447ca543d88a46,0.000895990512860242,2.2164,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
83.0,0x53744b49d3c6a5852dca33bc723b0f89fffa2a2c,0.000885513846313603,2.1905,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
84.0,0x98672607c75c4a6c021c9867d055c9954ec7a62d,0.000878201612018445,2.1724,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
85.0,0x232d7e277f19ac2d207a189905f856b9f8692f09,0.000876307321794138,2.1677,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
86.0,0xe21314d9657ffc45264fcd394d1479d87f494f40,0.000865465089760043,2.1409,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
87.0,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,0.00079941737500724,1.9775,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
88.0,0x5bb56946da636537e4a22d8e6dd5b2c6af393f0b,0.000791368747516285,1.9576,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
89.0,0xec9b106e925ccbf65d1cde7232154f3788fdac4c,0.000790712797550441,1.956,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
90.0,0xab8ac1ab24e34a774eab058e6cf9c244ed7c8f94,0.000776042968260591,1.9197,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
91.0,0x82326ffa09e3fc01ed6a09cc455a1ba673f98688,0.00075,1.8553,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
92.0,0x30155c458c794be826f63b4ba56718409d282673,0.000727764570406751,1.8003,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
93.0,0xb0b1babf19dcefbeb9018288203a61f44a4c66df,0.000720975758435345,1.7835,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
94.0,0xac52c1586e5921c2c5da887b0cb7bf1b857c2efe,0.000718078321218307,1.7763,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
95.0,0x6bcbe329a387e8c9893b256ea5cceb593b790b28,0.000686430260963434,1.698,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
96.0,0x69fb8c626bc66ac5c6282768b96cd9fabe60efb8,0.000608029999999999,1.5041,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
97.0,0x8a3960472b3d63894b68df3f10f58f11828d6fd9,0.000597526042460766,1.4781,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
98.0,0x240ddb16c5e4257505b0b6a7820314e483cd1715,0.000590607,1.461,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
99.0,0xe54543afa34aa035ad684d1aa1b5de164c4695c5,0.000575420072564301,1.4234,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
100.0,0x3d945da47eaef43c4257dded7431f637807a6a38,0.000558813518662872,1.3823,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
101.0,0xbc147973709a9f8f25b5f45021cab1ea030d3885,0.000558813518662872,1.3823,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
102.0,0x14007449b25ff24e7b386b2ee7ddd38847cbb7a2,0.000557381010991512,1.3788,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
103.0,0x696b7b32a13d852d91b3f741b64f1d174b99db05,0.000556767250333072,1.3773,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
104.0,0xd5d03062bb701e0dd93a0cfb76fe09b195b68973,0.000538361621129045,1.3318,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
105.0,0x39183984d44952655694444cfbe29a295adf8d4a,0.000526594301793141,1.3026,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
106.0,0xe000adb6f47c7461694bcb69bf51bab8087d819d,0.000517539604197927,1.2802,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
107.0,0x7fc1522399c670271ef58355cb76ba36320c46a2,0.000512646710469205,1.2681,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
108.0,0xe3f7d7bc656619d70000a2618881f62a85dc95e9,0.000504380980531588,1.2477,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
109.0,0xbaa6de4acc1fe7f44e80c58ddf5a61f3c08e0c55,0.0005,1.2369,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
110.0,0xb5a7e5d70ee25cc4d22e3714c9057393f21241e4,0.0005,1.2369,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
111.0,0x672b8144fe28a33bfe9678e880ff2e78b4c82705,0.000497231203945848,1.23,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
112.0,0x7ba105b749b164587805ff62d88921ed30841362,0.000447608356011254,1.1073,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
113.0,0x178dcdf4b4e880dedf07b2701ec8eb755e2e2798,0.000445471693733732,1.102,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
114.0,0x44c7199d294aafd483c957d7b46013731187fe50,0.00042155575364576,1.0428,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
115.0,0x8f8fc242030757a135aa7275d94e909056cd68bb,0.000414813823935676,1.0261,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
116.0,0x9e8d4e706522e30e8f5d3d77932fcbd1d660fc10,0.00039672514130918,0.9814,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
117.0,0x8387926ba8db63bf181862c7a9feea2baaeac57d,0.000396428527733514,0.9807,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
118.0,0x82d179e171029b84efb8f1328dcf6e3d9a77918d,0.000390431046046714,0.9658,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
119.0,0x8904269766807e20e50e30c715d813c75d54c51c,0.00039,0.9647,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
120.0,0x75339c1a8251d3f958085b31470033fd629c21f1,0.000384539152965366,0.9512,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
121.0,0xf207cf3335cf235937722a771478f5636bbabea1,0.000362274173724451,0.8962,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
122.0,0x2379465cde83079fd1a9d4a588dd05b3a0a40bd8,0.000360754529034769,0.8924,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
123.0,0x9f55aa34093f9a08f269cee834561d9fa72e7865,0.000324521199343546,0.8028,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
124.0,0xcbf511c3a56d2bf803ff026f17cad2c7bea0dba8,0.000316891256438363,0.7839,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
125.0,0x188e38d922d371cb3ad8857c0f0d367e1955043b,0.000294196729228113,0.7278,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
126.0,0x48bfb992b8adc162ec405249d8ff6fbe17eeb921,0.000293331832467721,0.7256,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
127.0,0x238b4496d974b7d3518ee6dc5aab8e2776ef9d6f,0.000282445667162708,0.6987,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
128.0,0x5376d18b8b2ebc4b3d4977f0a6c393d00f571ce4,0.000272687653114473,0.6746,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
129.0,0xd764bb9822ee16097140031b017640e7a293e57f,0.000268079789572637,0.6632,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
130.0,0x92503b92c0f30435ad1df1118518ad85109cd911,0.000261,0.6456,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
131.0,0x126b7849b36d082411bcd195b5b0066e67c0f37b,0.00025629457222004,0.634,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
132.0,0x8eb93d2366869df1f1d83ddacce45165402c2a89,0.000253772189752286,0.6278,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
133.0,0x999d6c858de19b048312f77597788b950a2fb35e,0.000243576781860842,0.6025,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
134.0,0xcb57c082893450408d432b5d0bc38def93b26040,0.000238889094792661,0.5909,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
135.0,0xe1d1ddb84063c4c85315d25dc568261c2f83b8c7,0.00022613637192987,0.5594,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
136.0,0x01c142e94c8837d62787576bcd6f82a7bfb34ac2,0.000220637693397766,0.5458,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
137.0,0x4a23135b15417aedeaa7a48c5d5cd80c2b5df300,0.000214326082908057,0.5302,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
138.0,0x3b59b33a49460c7d4609cf491ad6e946bef5a027,0.000210571184642547,0.5209,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
139.0,0xe5136537d5a4cbf264180da43e1f21e1d6419f8a,0.000201883969784222,0.4994,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
140.0,0xe2e655d1be811d9abc7b425107ea51ce5acb3942,0.000182036871567009,0.4503,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
141.0,0x112af92409b81bd996cd3aa6d33d366e19230fea,0.00018,0.4453,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
142.0,0x6f52a45c54518e5726dfd76d6472ce4f8cd3dc06,0.000161417027920451,0.3993,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
143.0,0x206192b56c82b44a6ee2cbe471a02d4ffdd15547,0.000159880758609554,0.3955,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
144.0,0xfe45ab17919759cfa2ce35215ead5ca4d1fc73c7,0.000159458027846139,0.3945,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
145.0,0xed2c2cdec695be3a4dc421c1a8a6756dc5a927b6,0.00013840592935528,0.3424,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
146.0,0xcc8c3176c69e8cbb60903cfc91afd383eb6739d7,0.000129121797124045,0.3194,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
147.0,0x0000ce08fa224696a819877070bf378e8b131acf,0.000121826559159201,0.3014,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
148.0,0xceac14c2f5f30ac130ceaec761ef270a47935deb,0.00011,0.2721,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
149.0,0x366686b8f26a7f93a2d0464a83697d60e2517023,0.00011,0.2721,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
150.0,0xed3ccd7509d84974c3b5f215b1dd01e14f939f8c,0.00011,0.2721,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
151.0,0xde91603429c54692d34dfc18d7661ad4254307c1,0.00011,0.2721,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
152.0,0xe9ba7506dc9a35c1fa39cbdafdcb97436f855f50,0.00011,0.2721,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
153.0,0xe8c8a5273f086e57238640582430cbf1f6b205d7,0.00011,0.2721,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
154.0,0xf4a510b8064f786788b030c8fe599b8c9a0365cc,9.7908915049461e-05,0.2422,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
155.0,0xa3c1c91403f0026b9dd086882adbc8cdbc3b3cfb,9.3748228492478e-05,0.2319,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
156.0,0x0041730ad2f0920db6aaae880b2214580c697736,9.3502440576756e-05,0.2313,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
157.0,0xc34fe121c3f352a4ea4acf950e949343f1557602,8.7467951521038e-05,0.2164,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
158.0,0xcb92e18ee7dbd0a43ffbcc420d1a81d8892b7c14,8.7396802138631e-05,0.2162,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
159.0,0xea063f97f8d1d8f0ab51bdc86e1392b4183f0d28,8.6968896251245e-05,0.2151,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
160.0,0xd041f2dc17323b6e6ab32e3887dc36b94e4c03fc,8.1146538348318e-05,0.2007,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
161.0,0x6ebb6de2bc2ebfab869eef9ea50b7b42dfe9d420,7.659173974329e-05,0.1895,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
162.0,0xc570f77adb9227bd01fcd11ca9e87d329c4e14f5,7.6190395186074e-05,0.1885,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
163.0,0x68a17b587caf4f9329f0e372e3a78d23a46de6b5,7.3057175322845e-05,0.1807,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
164.0,0x1d51597d301a19db7675623c03532647b888b2aa,7.1576187672985e-05,0.1771,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
165.0,0x7aacd024ba969fed84a11ffead4c6a5f2367aa20,7.0436698563774e-05,0.1742,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
166.0,0xeed56950e17d9d2959e4a05101136fbea1e01341,6.9234857954093e-05,0.1713,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
167.0,0x213574420259c6a0a77f88b6376e9d98682b74aa,6.7062417431524e-05,0.1659,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
168.0,0xf381026d51d55e58b5070414fa9122b39cc7078c,6.3533029993494e-05,0.1572,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
169.0,0xf49e51a14f708e57a126855687118f60abf39e7f,6.2661779083017e-05,0.155,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,BTC
